__Priority,0,0
_Argument0,{0},{0}
_Error,Error: {0},エラー: {0}
_Language,English,English
_LanguageNative,English,English
_LanguageCode,en,en
_GameMaker2016,GameMaker Studio 2,GameMaker Studio 2
_MANUAL_LOCATION,http://zeus.yoyogames.com/GMS2_English-master.zip,http://zeus.yoyogames.com/GMS2_English-master.zip
$win_OpenInExplorer,Open In Explorer,エクスプローラーで開く
$win_OpenProjectInExplorer,Open Project In Explorer,エクスプローラーでプロジェクトを開く
$win_ShowLogFileInExplorer,Open Log In Explorer,エクスプローラーでログを開く
$win_explorer,explorer,エクスプローラー
$mac_explorer,finder,finder
$mac_OpenInExplorer,Show In Finder,Finderで表示
$mac_OpenProjectInExplorer,Show Project In Finder,Finderでプロジェクトを表示
$mac_ShowLogFileInExplorer,Reveal Log In Finder,Finderでログを表示
$win_ctrl,Ctrl,Ctrl
$mac_ctrl,Command,Command
$win_FileMenuExit,Exit,終了
$mac_FileMenuExit,Quit,終了
$win_IDEMenuHelpAbout,About,GameMaker Studio 2について
$mac_IDEMenuHelpAbout,About GameMaker Studio 2,GameMaker Studio 2について
$win_IDEMenuViews,Windows,ウィンドウ
$mac_IDEMenuViews,Window,ウィンドウ
$win_LaptopRHSKeys,Right Control and Right Alt,右Ctrl と 右Alt
$mac_LaptopRHSKeys,Right Command and Right Alt,右Commandと右Alt
$win_LaptopLZoomKey,Left Control,左Ctrl
$mac_LaptopLZoomKey,Left Command,左Command
Account_Menu_Login,Login,ログイン
Account_Menu_Logout,Logout,ログアウト
Account_Menu_ManageAccount,Manage Account,アカウント管理
AnimationManager_InvalidTransition,The transition specified '{0}' is not valid,'{0}' で指定された遷移は有効ではありません
BackgroundLayer_HSpeed,Horizontal Speed,水平速度
BackgroundLayer_HTile,Horizontal Tile,水平タイル
BackgroundLayer_NoBackground,<no background>,<no background>
BackgroundLayer_PosX,X Offset,Xオフセット
BackgroundLayer_PosY,Y Offset,Yオフセット
BackgroundLayer_Stretch,Stretch,ストレッチ
BackgroundLayer_VSpeed,Vertical Speed,垂直速度
BackgroundLayer_VTile,Vertical Tile,垂直タイル
Breakpoints,Breakpoints,ブレークポイント
Breakpoint_Delete,Delete Breakpoint,ブレークポイントを削除
Breakpoint_GotoCode,Go To Code,コードへジャンプ
Breakpoint_MenuToggle,Toggle Breakpoint,ブレークポイントを切替
Breakpoint_Help,"There are no breakpoints to display.\nTo place one, press F9 on the desired line in a code editor.",表示できるブレークポイントはありません。\nブレークポイントを置くにはコードエディタを開き、目的の行で F9 を押します。
Build_FailedCompile,ERROR: Project failed to compile: error code {0},エラー: プロジェクトのコンパイルに失敗しました: エラーコード {0}
Build_FailedDeploy,ERROR: Project failed to deploy: error code {0},エラー: プロジェクトのデプロイに失敗しました：エラーコード  {0}
Build_FailedRun,ERROR: Project failed to run: error code {0},エラー: プロジェクトの実行に失敗しました：エラーコード  {0}
Button_Add,Add,追加
Button_Cancel,Cancel,キャンセル
Button_Delete,Delete,削除
Button_Done,Done,完了
Button_Import,Import,インポート
Button_Manage,Manage,管理
Button_No,No,いいえ
