"achievement_show_challenge_notifications.htm+html.head.title:55-3","achievement_show_challenge_notifications","","URL_EN : https://manual.yoyogames.com/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsynchronous_Functions%2FAchievements_And_Leaderboards%2Fachievement_show_challenge_notifications.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsynchronous_Functions%2FAchievements_And_Leaderboards%2Fachievement_show_challenge_notifications.htm"
"achievement_show_challenge_notifications.htm+html.head.title:59-3","achievement_show_challenge_notifications","","URL_EN : https://manual.yoyogames.com/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsynchronous_Functions%2FAchievements_And_Leaderboards%2Fachievement_show_challenge_notifications.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsynchronous_Functions%2FAchievements_And_Leaderboards%2Fachievement_show_challenge_notifications.htm"
"achievement_show_challenge_notifications.htm+html.body.div.div.div[title]:73-7","achievement_show_challenge_notifications","","URL_EN : https://manual.yoyogames.com/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsynchronous_Functions%2FAchievements_And_Leaderboards%2Fachievement_show_challenge_notifications.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsynchronous_Functions%2FAchievements_And_Leaderboards%2Fachievement_show_challenge_notifications.htm"
"achievement_show_challenge_notifications.htm+html.body.div.div.div:73-7","achievement_show_challenge_notifications","","URL_EN : https://manual.yoyogames.com/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsynchronous_Functions%2FAchievements_And_Leaderboards%2Fachievement_show_challenge_notifications.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsynchronous_Functions%2FAchievements_And_Leaderboards%2Fachievement_show_challenge_notifications.htm"
#CSV_COMMENT_OUT#"achievement_show_challenge_notifications.htm+html.body.div.div.div[title]:76-7","Click here to see this page in full context",""
#CSV_COMMENT_OUT#"achievement_show_challenge_notifications.htm+html.body.div.div.div:76-7","Click here to see this page in full context",""
"achievement_show_challenge_notifications.htm+html.body.h1:86-3","achievement_show_challenge_notifications","","URL_EN : https://manual.yoyogames.com/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsynchronous_Functions%2FAchievements_And_Leaderboards%2Fachievement_show_challenge_notifications.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsynchronous_Functions%2FAchievements_And_Leaderboards%2Fachievement_show_challenge_notifications.htm"
"achievement_show_challenge_notifications.htm+html.body.p:87-3","With this function you can show, or suppress, the various different ""toast"" pop-up notifications relating to challenges. When the arguments are set to <tt>true</tt> these messages will appear, informing the player of any local or remote challenges received as well as those challenges that have been completed, while setting them to <tt>false</tt> will suppress these notifications.","","URL_EN : https://manual.yoyogames.com/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsynchronous_Functions%2FAchievements_And_Leaderboards%2Fachievement_show_challenge_notifications.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsynchronous_Functions%2FAchievements_And_Leaderboards%2Fachievement_show_challenge_notifications.htm"
"achievement_show_challenge_notifications.htm+html.body.h4:90-3","Syntax:","","URL_EN : https://manual.yoyogames.com/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsynchronous_Functions%2FAchievements_And_Leaderboards%2Fachievement_show_challenge_notifications.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsynchronous_Functions%2FAchievements_And_Leaderboards%2Fachievement_show_challenge_notifications.htm"
"achievement_show_challenge_notifications.htm+html.body.p:91-3","{ANY_CODE} achievement_show_challenge_notifications(receive, local, remote)","","URL_EN : https://manual.yoyogames.com/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsynchronous_Functions%2FAchievements_And_Leaderboards%2Fachievement_show_challenge_notifications.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsynchronous_Functions%2FAchievements_And_Leaderboards%2Fachievement_show_challenge_notifications.htm"
