"layer_get_script_end.htm+html.head.title:55-3","layer_get_script_end","","URL_EN : https://manual.yoyogames.com/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsset_Management%2FRooms%2FGeneral_Layer_Functions%2Flayer_get_script_end.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsset_Management%2FRooms%2FGeneral_Layer_Functions%2Flayer_get_script_end.htm"
"layer_get_script_end.htm+html.head.title:59-3","layer_get_script_end","","URL_EN : https://manual.yoyogames.com/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsset_Management%2FRooms%2FGeneral_Layer_Functions%2Flayer_get_script_end.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsset_Management%2FRooms%2FGeneral_Layer_Functions%2Flayer_get_script_end.htm"
"layer_get_script_end.htm+html.body.div.div.div[title]:73-7","layer_get_script_end","","URL_EN : https://manual.yoyogames.com/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsset_Management%2FRooms%2FGeneral_Layer_Functions%2Flayer_get_script_end.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsset_Management%2FRooms%2FGeneral_Layer_Functions%2Flayer_get_script_end.htm"
"layer_get_script_end.htm+html.body.div.div.div:73-7","layer_get_script_end","","URL_EN : https://manual.yoyogames.com/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsset_Management%2FRooms%2FGeneral_Layer_Functions%2Flayer_get_script_end.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsset_Management%2FRooms%2FGeneral_Layer_Functions%2Flayer_get_script_end.htm"
#CSV_COMMENT_OUT#"layer_get_script_end.htm+html.body.div.div.div[title]:76-7","Click here to see this page in full context",""
#CSV_COMMENT_OUT#"layer_get_script_end.htm+html.body.div.div.div:76-7","Click here to see this page in full context",""
"layer_get_script_end.htm+html.body.h1:86-3","layer_get_script_end","","URL_EN : https://manual.yoyogames.com/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsset_Management%2FRooms%2FGeneral_Layer_Functions%2Flayer_get_script_end.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsset_Management%2FRooms%2FGeneral_Layer_Functions%2Flayer_get_script_end.htm"
"layer_get_script_end.htm+html.body.p:87-3","This function returns the <a href=""../../../../GML_Overview/Script_Functions.htm"">script function</a> index of the function assigned to run at the end of rendering the given layer, or it will return -1 if no function is assigned. You supply the layer ID (which you get when you create the layer using <a href=""layer_create.htm""><tt>layer_create()</tt></a>) or the layer name (as a string - this will have a performance impact). You can assign script functions to a layer with <span class=""inline""><a href=""layer_script_begin.htm"">layer_script_begin()</a></span> and <span class=""inline""><a href=""layer_script_end.htm"">layer_script_end()</a></span>.","","URL_EN : https://manual.yoyogames.com/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsset_Management%2FRooms%2FGeneral_Layer_Functions%2Flayer_get_script_end.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsset_Management%2FRooms%2FGeneral_Layer_Functions%2Flayer_get_script_end.htm"
"layer_get_script_end.htm+html.body.h4:91-3","Syntax:","","URL_EN : https://manual.yoyogames.com/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsset_Management%2FRooms%2FGeneral_Layer_Functions%2Flayer_get_script_end.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsset_Management%2FRooms%2FGeneral_Layer_Functions%2Flayer_get_script_end.htm"
"layer_get_script_end.htm+html.body.p:92-3","layer_get_script_end(layer_id);","","URL_EN : https://manual.yoyogames.com/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsset_Management%2FRooms%2FGeneral_Layer_Functions%2Flayer_get_script_end.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=GameMaker_Language%2FGML_Reference%2FAsset_Management%2FRooms%2FGeneral_Layer_Functions%2Flayer_get_script_end.htm"
