Cloud.htm+html.head.title:55-3,Cloud,Cloud
Cloud.htm+html.head.title:59-3,Cloud,Cloud
Cloud.htm+html.body.div.div.div[title]:73-7,Cloud,Cloud
Cloud.htm+html.body.div.div.div:73-7,Cloud,Cloud
Cloud.htm+html.body.h1:86-3,Cloud,Cloud
Cloud.htm+html.body.p.img[alt]:87-6,{IMG_TXT} Cloud Event,{IMG_TXT} Cloudイベント
Cloud.htm+html.body.p:87-3,"The Cloud Event is one that is triggered by the call back from one of the <a href=""../../../GameMaker_Language/GML_Reference/Asynchronous_Functions/Cloud_Saving/Cloud_Saving.htm""><span class=""inline"">cloud_*()</span></a> functions, like <a href=""../../../GameMaker_Language/GML_Reference/Asynchronous_Functions/Cloud_Saving/cloud_synchronise.htm""><span class=""inline"">cloud_synchronise()</span></a>. It actually generates a DS map that is exclusive to this event and is stored in the special variable <a href=""../../../GameMaker_Language/GML_Overview/Variables/Builtin_Global_Variables/async_load.htm""> <span class=""inline"">async_load</span> </a> (please see the individual functions for code examples that explain the use of this event in further detail). This DS map has the following structure:","Cloudイベントは、<a href=""../../../GameMaker_Language/GML_Reference/Asynchronous_Functions/Cloud_Saving/cloud_synchronise.htm""><span class=""inline"">cloud_synchronise()</span></a>のような<a href=""../../../GameMaker_Language/GML_Reference/Asynchronous_Functions/Cloud_Saving/Cloud_Saving.htm""><span class=""inline"">cloud_*()</span></a>系関数からのコールバックによって作動するイベントです。このイベントでは専用のDSマップが生成され、<a href=""../../../GameMaker_Language/GML_Overview/Variables/Builtin_Global_Variables/async_load.htm""><span class=""inline"">async_load</span></a>という特別な変数に含まれます（イベントの詳しい使い方については、各関数のページにあるサンプルコードを参照してください）。このDSマップは次のような構造となっています。"
Cloud.htm+html.body.ul.li:92-5,"""<span class=""inline"">status</span>"": This holds the status code, where a negative value denotes an error, a description of which will be contained in the “errorString”. A value of 0 (or a positive value) indicates a success(see below for exact values), and the “resultString” will contain the returned data or a success message.","""<span class=""inline"">status</span>"": ステータスコードを保持するキーです。負の値であればエラーとなり、""errorString""にエラー説明が追加されます。0または正の値であれば成功となり（以下に正確な値あり）、""resultString""に返されたデータまたは成功メッセージが追加されます。"
Cloud.htm+html.body.ul.li:94-5,"""<span class=""inline"">id</span>"": The id which was returned from the called function. If you fire off a series of cloud_ requests then you need to know which one you are getting the reply to, and so you would use this value to compare to the value you stored when you originally sent the request to find the right one.","""<span class=""inline"">id</span>"": 呼び出した関数によって返されるIDです。""cloud_""リクエストを連続して送信した場合、どのリクエストに応答するかを確認する必要があります。最初にリクエストを送信したときに保存された値とこの値を比較すれば、該当するリクエストを調べることができます。"
Cloud.htm+html.body.ul.li:96-5,"""<span class=""inline"">description</span>"": The description of the last uploaded file.","""<span class=""inline"">description</span>"": 最後にアップロードされたファイルの説明です。"
Cloud.htm+html.body.ul.li:97-5,"""<span class=""inline"">resultString</span>"": This holds a string which is the data blob returned from the cloud.","""<span class=""inline"">resultString</span>"": クラウドから返されたデータブロブの文字列を保持するキーです。"
Cloud.htm+html.body.ul.li:98-5,"""<span class=""inline"">errorString</span>"": returns an Error String for any error.","""<span class=""inline"">errorString</span>"": エラーが発生するとエラー文字列を返します。"
Cloud.htm+html.body.p:100-3,"The exact meaning of the returned ""status"" map entry is explained in the following table:",DSマップに返される「ステータス」エントリの正確な意味については、以下のテーブルで説明しています。
Cloud.htm+html.body.table.tbody.tr.th:105-9,Status Value,ステータス値
Cloud.htm+html.body.table.tbody.tr.th:106-9,errorString / resultString,errorString / resultString
Cloud.htm+html.body.table.tbody.tr.th:107-9,Description,説明
Cloud.htm+html.body.table.tbody.tr.td:110-9,-1,-1
Cloud.htm+html.body.table.tbody.tr.td:111-9,"errorString = ""Not logged in to &lt;SERVICE&gt;""","errorString = ""Not logged in to &lt;SERVICE&gt;"""
Cloud.htm+html.body.table.tbody.tr.td:112-9,You have not successfully logged in to the given Cloud Service,指定したクラウドサービスへのログインに失敗
Cloud.htm+html.body.table.tbody.tr.td:115-9,0,0
Cloud.htm+html.body.table.tbody.tr.td:116-9,resultString = recovered data,resultString = recovered data
Cloud.htm+html.body.table.tbody.tr.td:117-9,"New game data downloaded from the cloud (following a <span class=""inline"">cloud_synchronise()</span> call)","クラウドから新しいゲームデータをダウンロード（<span class=""inline"">cloud_synchronise()</span>の呼び出し後）"
Cloud.htm+html.body.table.tbody.tr.td:120-9,1,1
Cloud.htm+html.body.table.tbody.tr.td:121-9,"resultString = ""AlreadySynchronized""","resultString = ""AlreadySynchronized"""
Cloud.htm+html.body.table.tbody.tr.td:122-9,No new data since you last called cloud_synchronise,最後にcloud_synchronise()を呼び出してから新しいデータがない
Cloud.htm+html.body.table.tbody.tr.td:125-9,2,2
Cloud.htm+html.body.table.tbody.tr.td:126-9,"resultString = ""ConflictDeferral""","resultString = ""ConflictDeferral"""
Cloud.htm+html.body.table.tbody.tr.td:127-9,"A conflict was encountered, but the gamer chose to ignore it",競合が発生したものの、プレイヤーが無視を選択
Cloud.htm+html.body.table.tbody.tr.td:130-9,3,3
Cloud.htm+html.body.table.tbody.tr.td:131-9,"resultString = ""GameUploadSuccess""","resultString = ""GameUploadSuccess"""
Cloud.htm+html.body.table.tbody.tr.td:132-9,"data from <span class=""inline"">cloud_string_save()</span> or <span class=""inline"">cloud_file_save()</span> was successfully uploaded to the cloud","<span class=""inline"">cloud_string_save()</span>または<span class=""inline"">cloud_file_save()</span>からのデータをクラウドへ正常にアップロード"
Cloud.htm+html.body.table.tbody.tr.td:135-9,-n,-n
Cloud.htm+html.body.table.tbody.tr.td:136-9,errorString = Description of error,errorString = Description of error
Cloud.htm+html.body.table.tbody.tr.td:137-9,Any other negative number means a synchronisation failure,負の数値になっている場合は同期に失敗
Cloud.htm+html.body.div.div.div.div:147-9,"Back: <a href=""../Async_Events.htm"">Async Events</a>","戻る: <a href=""../Async_Events.htm"">Asyncイベント</a>"
Cloud.htm+html.body.div.div.div.div:148-9,"Next: <a href=""Dialog.htm"">Dialog</a>","次へ: <a href=""Dialog.htm"">Dialog</a>"
Cloud.htm+html.body.p:161-1,{SEARCH_RESULT} Page detailing the Cloud async event.,{SEARCH_RESULT} Async Cloudイベントの詳細ページ
Cloud.htm+html.body.p:161-61,{INDEX_KEYWORD} Objects - Async Cloud Event,{INDEX_KEYWORD} オブジェクト - Async Cloudイベント
