draw_clear.htm+html.head.title:55-3,draw_clear
draw_clear.htm+html.head.title:59-3,draw_clear
draw_clear.htm+html.body.div.div.div[title]:73-7,draw_clear
draw_clear.htm+html.body.div.div.div:73-7,draw_clear
draw_clear.htm+html.body.h1:86-3,draw_clear
draw_clear.htm+html.body.p:87-3,"This function can be used to clear the entire screen (with no alpha blend) to the given colour, and is only for use in the draw event of an instance (it will not show if used in any other event). It can also be useful for clearing <a href=""../Surfaces/Surfaces.htm"">surfaces</a> when they are newly created."
draw_clear.htm+html.body.h4:89-3,Syntax:
draw_clear.htm+html.body.p:90-3,draw_clear(col);
draw_clear.htm+html.body.table.tbody.tr.th:94-9,Argument
draw_clear.htm+html.body.table.tbody.tr.th:95-9,Description
draw_clear.htm+html.body.table.tbody.tr.td:98-9,col
draw_clear.htm+html.body.table.tbody.tr.td:99-9,The colour with which the screen will be cleared
draw_clear.htm+html.body.h4:104-3,Returns:
draw_clear.htm+html.body.p:105-3,N/A
draw_clear.htm+html.body.h4:107-3,Example:
draw_clear.htm+html.body.p:108-3,{ANY_CODE} draw_clear(c_blue);
draw_clear.htm+html.body.p:109-3,This will clear the screen with the colour blue.
draw_clear.htm+html.body.div.div.div.div:116-9,"Back: <a href=""Colour_And_Alpha.htm"">Colour And Alpha</a>"
draw_clear.htm+html.body.div.div.div.div:117-9,"Next: <a href=""draw_clear_alpha.htm"">draw_clear_alpha</a>"
draw_clear.htm+html.body.p:129-1,{SEARCH_RESULT} Reference section the function draw_clear
