layer_get_y.htm+html.head.title:55-3,layer_get_y
layer_get_y.htm+html.head.title:59-3,layer_get_y
layer_get_y.htm+html.body.div.div.div[title]:73-7,layer_get_y
layer_get_y.htm+html.body.div.div.div:73-7,layer_get_y
layer_get_y.htm+html.body.h1:86-3,layer_get_y
layer_get_y.htm+html.body.p:87-3,"You can use this function to retrieve the y position of the layer within the currently scoped room. You supply the layer ID (which you get when you create the layer using <a href=""layer_create.htm""><tt>layer_create()</tt></a>) or the layer name (as a string - this will have a performance impact) and the function returns a real number for the x position of the layer, relative to the (0,0) position of the room. Default is 0."
layer_get_y.htm+html.body.h4:90-3,Syntax:
layer_get_y.htm+html.body.p:91-3,layer_get_y(layer_id)
layer_get_y.htm+html.body.table.tbody.tr.th:95-9,Argument
layer_get_y.htm+html.body.table.tbody.tr.th:96-9,Description
layer_get_y.htm+html.body.table.tbody.tr.td:99-9,layer_id
layer_get_y.htm+html.body.table.tbody.tr.td:100-9,The unique ID value of the layer to get the y position of
layer_get_y.htm+html.body.h4:105-3,Returns:
layer_get_y.htm+html.body.p:106-3,Real
layer_get_y.htm+html.body.h4:108-3,Example:
layer_get_y.htm+html.body.p:109-3,"{ANY_CODE} var lay_id = layer_get_id(""Sprites"");<br /> if layer_get_x(lay_id) != 0 || layer_get_y(lay_id) != 0<br /> {nbsp_x4}{ <br /> {nbsp_x4}layer_x(lay_id, 0);<br /> {nbsp_x4}layer_y(lay_id, 0);<br /> {nbsp_x4}}"
layer_get_y.htm+html.body.p:112-3,"The above code checks the given layer position and if it is not set to (0, 0) then it is set to that position."
layer_get_y.htm+html.body.div.div.div.div:119-9,"Back: <a href=""General_Layer_Functions.htm"">General Layer Functions</a>"
layer_get_y.htm+html.body.div.div.div.div:120-9,"Next: <a href=""layer_get_hspeed.htm"">layer_get_hspeed</a>"
layer_get_y.htm+html.body.p:132-1,{SEARCH_RESULT} Page outlining the function layer_get_y
