"keyboard_virtual_hide.htm+html.head.title:55-3","keyboard_virtual_hide","","URL_EN : https://manual.yoyogames.com/index.htm#t=GameMaker_Language%2FGML_Reference%2FGame_Input%2FVirtual_Keys_And_Keyboards%2Fkeyboard_virtual_hide.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=GameMaker_Language%2FGML_Reference%2FGame_Input%2FVirtual_Keys_And_Keyboards%2Fkeyboard_virtual_hide.htm"
"keyboard_virtual_hide.htm+html.head.title:59-3","keyboard_virtual_hide","","URL_EN : https://manual.yoyogames.com/index.htm#t=GameMaker_Language%2FGML_Reference%2FGame_Input%2FVirtual_Keys_And_Keyboards%2Fkeyboard_virtual_hide.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=GameMaker_Language%2FGML_Reference%2FGame_Input%2FVirtual_Keys_And_Keyboards%2Fkeyboard_virtual_hide.htm"
"keyboard_virtual_hide.htm+html.body.div.div.div[title]:73-7","keyboard_virtual_hide","","URL_EN : https://manual.yoyogames.com/index.htm#t=GameMaker_Language%2FGML_Reference%2FGame_Input%2FVirtual_Keys_And_Keyboards%2Fkeyboard_virtual_hide.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=GameMaker_Language%2FGML_Reference%2FGame_Input%2FVirtual_Keys_And_Keyboards%2Fkeyboard_virtual_hide.htm"
"keyboard_virtual_hide.htm+html.body.div.div.div:73-7","keyboard_virtual_hide","","URL_EN : https://manual.yoyogames.com/index.htm#t=GameMaker_Language%2FGML_Reference%2FGame_Input%2FVirtual_Keys_And_Keyboards%2Fkeyboard_virtual_hide.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=GameMaker_Language%2FGML_Reference%2FGame_Input%2FVirtual_Keys_And_Keyboards%2Fkeyboard_virtual_hide.htm"
#CSV_COMMENT_OUT#"keyboard_virtual_hide.htm+html.body.div.div.div[title]:76-7","Click here to see this page in full context",""
#CSV_COMMENT_OUT#"keyboard_virtual_hide.htm+html.body.div.div.div:76-7","Click here to see this page in full context",""
"keyboard_virtual_hide.htm+html.body.h1:89-3","keyboard_virtual_hide","","URL_EN : https://manual.yoyogames.com/index.htm#t=GameMaker_Language%2FGML_Reference%2FGame_Input%2FVirtual_Keys_And_Keyboards%2Fkeyboard_virtual_hide.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=GameMaker_Language%2FGML_Reference%2FGame_Input%2FVirtual_Keys_And_Keyboards%2Fkeyboard_virtual_hide.htm"
"keyboard_virtual_hide.htm+html.body.p:90-3","This function can be used to hide the virtual keyboard on the device running the game. Calling this function will generate a <a href=""../../../../The_Asset_Editors/Object_Properties/Async_Events/System.htm"">System Asynchronous Event</a>, in which the <tt>async_load</tt> DS map will be populated with the following key/value pairs:","","URL_EN : https://manual.yoyogames.com/index.htm#t=GameMaker_Language%2FGML_Reference%2FGame_Input%2FVirtual_Keys_And_Keyboards%2Fkeyboard_virtual_hide.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=GameMaker_Language%2FGML_Reference%2FGame_Input%2FVirtual_Keys_And_Keyboards%2Fkeyboard_virtual_hide.htm"
"keyboard_virtual_hide.htm+html.body.ul.li:93-5","""<b>event_type</b>"" - this will be ""<b>virtual keyboard status</b>"" when triggered by virtual keyboard functions.","","URL_EN : https://manual.yoyogames.com/index.htm#t=GameMaker_Language%2FGML_Reference%2FGame_Input%2FVirtual_Keys_And_Keyboards%2Fkeyboard_virtual_hide.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=GameMaker_Language%2FGML_Reference%2FGame_Input%2FVirtual_Keys_And_Keyboards%2Fkeyboard_virtual_hide.htm"
"keyboard_virtual_hide.htm+html.body.ul.li:94-5","""<b>screen_height</b>"" - the height of the virtual keyboard (in pixels). This will be 0 if the keyboard is invisible.","","URL_EN : https://manual.yoyogames.com/index.htm#t=GameMaker_Language%2FGML_Reference%2FGame_Input%2FVirtual_Keys_And_Keyboards%2Fkeyboard_virtual_hide.htm \n\nURL_JP : https://kuroko137.github.io/gms_manual_jp/index.htm#t=GameMaker_Language%2FGML_Reference%2FGame_Input%2FVirtual_Keys_And_Keyboards%2Fkeyboard_virtual_hide.htm"
