Struct_Forbidden_Variables.htm+html.head.title:55-3,Struct Forbidden Variables
Struct_Forbidden_Variables.htm+html.head.title:59-3,Struct Forbidden Variables
Struct_Forbidden_Variables.htm+html.body.div.div.div[title]:73-7,Struct Forbidden Variables
Struct_Forbidden_Variables.htm+html.body.div.div.div:73-7,Struct Forbidden Variables
Struct_Forbidden_Variables.htm+html.body.h1:86-3,Struct Forbidden Variables
Struct_Forbidden_Variables.htm+html.body.p:87-3,"When creating a struct, it is possible to use certain built-in variables as member variable names, for example:"
Struct_Forbidden_Variables.htm+html.body.p:88-3,"{ANY_CODE} mystruct = {<br /> object_index : obj_Player,<br /> speed : 3,<br /> image_blend : c_red<br /> }"
Struct_Forbidden_Variables.htm+html.body.p:90-3,"However, only local and instance scope built-in variables can be used this way and assigned values as if they were regular struct member variables. Using <strong>global</strong> scope built-in variables is forbidden and will cause issues with your game. Below you can find a full list of these variables so that you know which ones to avoid."
Struct_Forbidden_Variables.htm+html.body.p:92-3,The following built-in global variables are all available for use in your projects but cannot be used as struct member variables:
Struct_Forbidden_Variables.htm+html.body.ul.li:94-5,argument[n]
Struct_Forbidden_Variables.htm+html.body.ul.li:95-5,argument0 ... argument15
Struct_Forbidden_Variables.htm+html.body.ul.li:96-5,argument_count
Struct_Forbidden_Variables.htm+html.body.ul.li:97-5,async_load
Struct_Forbidden_Variables.htm+html.body.ul.li:98-5,debug_mode
Struct_Forbidden_Variables.htm+html.body.ul.li:99-5,pointer_invalid
Struct_Forbidden_Variables.htm+html.body.ul.li:100-5,pointer_null
Struct_Forbidden_Variables.htm+html.body.ul.li:101-5,undefined
Struct_Forbidden_Variables.htm+html.body.ul.li:102-5,NaN
Struct_Forbidden_Variables.htm+html.body.ul.li:103-5,infinity
Struct_Forbidden_Variables.htm+html.body.ul.li:104-5,true
Struct_Forbidden_Variables.htm+html.body.ul.li:105-5,false
Struct_Forbidden_Variables.htm+html.body.ul.li:106-5,pi
Struct_Forbidden_Variables.htm+html.body.ul.li:107-5,room
Struct_Forbidden_Variables.htm+html.body.ul.li:108-5,room_first
Struct_Forbidden_Variables.htm+html.body.ul.li:109-5,room_last
Struct_Forbidden_Variables.htm+html.body.ul.li:110-5,room_width
Struct_Forbidden_Variables.htm+html.body.ul.li:111-5,room_height
Struct_Forbidden_Variables.htm+html.body.ul.li:112-5,room_persistent
Struct_Forbidden_Variables.htm+html.body.ul.li:113-5,score
Struct_Forbidden_Variables.htm+html.body.ul.li:114-5,lives
Struct_Forbidden_Variables.htm+html.body.ul.li:115-5,health
Struct_Forbidden_Variables.htm+html.body.ul.li:116-5,game_id
Struct_Forbidden_Variables.htm+html.body.ul.li:117-5,game_display_name
Struct_Forbidden_Variables.htm+html.body.ul.li:118-5,game_project_name
Struct_Forbidden_Variables.htm+html.body.ul.li:119-5,game_save_id
Struct_Forbidden_Variables.htm+html.body.ul.li:120-5,working_directory
Struct_Forbidden_Variables.htm+html.body.ul.li:121-5,temp_directory
Struct_Forbidden_Variables.htm+html.body.ul.li:122-5,program_directory
Struct_Forbidden_Variables.htm+html.body.ul.li:123-5,instance_count
Struct_Forbidden_Variables.htm+html.body.ul.li:124-5,instance_id
Struct_Forbidden_Variables.htm+html.body.ul.li:125-5,view_enabled
Struct_Forbidden_Variables.htm+html.body.ul.li:126-5,view_current
Struct_Forbidden_Variables.htm+html.body.ul.li:127-5,view_visible
Struct_Forbidden_Variables.htm+html.body.ul.li:128-5,view_xport
Struct_Forbidden_Variables.htm+html.body.ul.li:129-5,view_yport
Struct_Forbidden_Variables.htm+html.body.ul.li:130-5,view_wport
Struct_Forbidden_Variables.htm+html.body.ul.li:131-5,view_hport
Struct_Forbidden_Variables.htm+html.body.ul.li:132-5,view_surface_id
Struct_Forbidden_Variables.htm+html.body.ul.li:133-5,view_camera
Struct_Forbidden_Variables.htm+html.body.ul.li:134-5,mouse_x
Struct_Forbidden_Variables.htm+html.body.ul.li:135-5,mouse_y
Struct_Forbidden_Variables.htm+html.body.ul.li:136-5,mb_left
Struct_Forbidden_Variables.htm+html.body.ul.li:137-5,mb_middle
Struct_Forbidden_Variables.htm+html.body.ul.li:138-5,mb_right
Struct_Forbidden_Variables.htm+html.body.ul.li:139-5,mb_none
Struct_Forbidden_Variables.htm+html.body.ul.li:140-5,mb_any
Struct_Forbidden_Variables.htm+html.body.ul.li:141-5,mouse_button
Struct_Forbidden_Variables.htm+html.body.ul.li:142-5,mouse_lastbutton
Struct_Forbidden_Variables.htm+html.body.ul.li:143-5,keyboard_key
Struct_Forbidden_Variables.htm+html.body.ul.li:144-5,keyboard_lastkey
Struct_Forbidden_Variables.htm+html.body.ul.li:145-5,keyboard_lastchar
Struct_Forbidden_Variables.htm+html.body.ul.li:146-5,keyboard_string
Struct_Forbidden_Variables.htm+html.body.ul.li:147-5,cursor_sprite
Struct_Forbidden_Variables.htm+html.body.ul.li:148-5,fps
Struct_Forbidden_Variables.htm+html.body.ul.li:149-5,fps_real
Struct_Forbidden_Variables.htm+html.body.ul.li:150-5,current_time
Struct_Forbidden_Variables.htm+html.body.ul.li:151-5,current_year
Struct_Forbidden_Variables.htm+html.body.ul.li:152-5,current_month
Struct_Forbidden_Variables.htm+html.body.ul.li:153-5,current_day
Struct_Forbidden_Variables.htm+html.body.ul.li:154-5,current_weekday
Struct_Forbidden_Variables.htm+html.body.ul.li:155-5,current_hour
Struct_Forbidden_Variables.htm+html.body.ul.li:156-5,current_minute
Struct_Forbidden_Variables.htm+html.body.ul.li:157-5,current_second
Struct_Forbidden_Variables.htm+html.body.ul.li:158-5,event_type
Struct_Forbidden_Variables.htm+html.body.ul.li:159-5,event_number
Struct_Forbidden_Variables.htm+html.body.ul.li:160-5,event_object
Struct_Forbidden_Variables.htm+html.body.ul.li:161-5,event_action
Struct_Forbidden_Variables.htm+html.body.ul.li:162-5,application_surface
Struct_Forbidden_Variables.htm+html.body.ul.li:163-5,font_texture_page_size
Struct_Forbidden_Variables.htm+html.body.ul.li:164-5,os_type
Struct_Forbidden_Variables.htm+html.body.ul.li:165-5,os_device
Struct_Forbidden_Variables.htm+html.body.ul.li:166-5,os_version
Struct_Forbidden_Variables.htm+html.body.ul.li:167-5,os_browser
Struct_Forbidden_Variables.htm+html.body.ul.li:168-5,browser_width
Struct_Forbidden_Variables.htm+html.body.ul.li:169-5,browser_height
Struct_Forbidden_Variables.htm+html.body.p:172-3,"Apart from those global variables, there are also a number of <em></em><strong>obsolete</strong> built-in global variables that are unavailable due to the possibility of them being included in imported legacy products (GameMaker Studio 2 needs to reserve these variables so it can recognise them on import and flag them to be updated/removed):"
Struct_Forbidden_Variables.htm+html.body.ul.li:175-5,gamemaker_registered
Struct_Forbidden_Variables.htm+html.body.ul.li:176-5,gamemaker_progamemaker_version
Struct_Forbidden_Variables.htm+html.body.ul.li:177-5,error_occurred
Struct_Forbidden_Variables.htm+html.body.ul.li:178-5,error_last
Struct_Forbidden_Variables.htm+html.body.ul.li:179-5,secure_mode
Struct_Forbidden_Variables.htm+html.body.ul.li:180-5,show_score
Struct_Forbidden_Variables.htm+html.body.ul.li:181-5,show_lives
Struct_Forbidden_Variables.htm+html.body.ul.li:182-5,show_health
Struct_Forbidden_Variables.htm+html.body.ul.li:183-5,caption_score
Struct_Forbidden_Variables.htm+html.body.ul.li:184-5,caption_lives
Struct_Forbidden_Variables.htm+html.body.ul.li:185-5,caption_health
Struct_Forbidden_Variables.htm+html.body.ul.li:186-5,game_guid
Struct_Forbidden_Variables.htm+html.body.ul.li:187-5,argument_relative
Struct_Forbidden_Variables.htm+html.body.ul.li:188-5,room_caption
Struct_Forbidden_Variables.htm+html.body.ul.li:189-5,room_speed
Struct_Forbidden_Variables.htm+html.body.ul.li:190-5,view_xview
Struct_Forbidden_Variables.htm+html.body.ul.li:191-5,view_yview
Struct_Forbidden_Variables.htm+html.body.ul.li:192-5,view_wview
Struct_Forbidden_Variables.htm+html.body.ul.li:193-5,view_hview
Struct_Forbidden_Variables.htm+html.body.ul.li:194-5,view_angle
Struct_Forbidden_Variables.htm+html.body.ul.li:195-5,view_hborder
Struct_Forbidden_Variables.htm+html.body.ul.li:196-5,view_vborder
Struct_Forbidden_Variables.htm+html.body.ul.li:197-5,view_hspeed
Struct_Forbidden_Variables.htm+html.body.ul.li:198-5,view_vspeed
Struct_Forbidden_Variables.htm+html.body.ul.li:199-5,view_object
Struct_Forbidden_Variables.htm+html.body.ul.li:200-5,transition_kind
Struct_Forbidden_Variables.htm+html.body.ul.li:201-5,transition_steps
Struct_Forbidden_Variables.htm+html.body.ul.li:202-5,background_color
Struct_Forbidden_Variables.htm+html.body.ul.li:203-5,background_showcolor
Struct_Forbidden_Variables.htm+html.body.ul.li:204-5,background_colour
Struct_Forbidden_Variables.htm+html.body.ul.li:205-5,background_showcolour
Struct_Forbidden_Variables.htm+html.body.ul.li:206-5,background_visible
Struct_Forbidden_Variables.htm+html.body.ul.li:207-5,background_foreground
Struct_Forbidden_Variables.htm+html.body.ul.li:208-5,background_index
Struct_Forbidden_Variables.htm+html.body.ul.li:209-5,background_x
Struct_Forbidden_Variables.htm+html.body.ul.li:210-5,background_y
Struct_Forbidden_Variables.htm+html.body.ul.li:211-5,background_width
Struct_Forbidden_Variables.htm+html.body.ul.li:212-5,background_height
Struct_Forbidden_Variables.htm+html.body.ul.li:213-5,background_htiled
Struct_Forbidden_Variables.htm+html.body.ul.li:214-5,background_vtiled
Struct_Forbidden_Variables.htm+html.body.ul.li:215-5,background_xscale
Struct_Forbidden_Variables.htm+html.body.ul.li:216-5,background_yscale
Struct_Forbidden_Variables.htm+html.body.ul.li:217-5,background_hspeed
Struct_Forbidden_Variables.htm+html.body.ul.li:218-5,background_vspeed
Struct_Forbidden_Variables.htm+html.body.ul.li:219-5,background_blend
Struct_Forbidden_Variables.htm+html.body.ul.li:220-5,background_alpha
Struct_Forbidden_Variables.htm+html.body.div.div.div.div:228-9,"Back: <a href=""Structs.htm"">Structs</a>"
Struct_Forbidden_Variables.htm+html.body.p:241-1,{SEARCH_RESULT} This page lists all the built-in global variables that cannot be used as member variable names for structs
Struct_Forbidden_Variables.htm+html.body.p:241-130,{INDEX_KEYWORD} Struct Forbidden Variables
