physics_world_update_speed.htm+html.head.title:55-3,physics_world_update_speed
physics_world_update_speed.htm+html.head.title:59-3,physics_world_update_speed
physics_world_update_speed.htm+html.body.div.div.div[title]:73-7,physics_world_update_speed
physics_world_update_speed.htm+html.body.div.div.div:73-7,physics_world_update_speed
physics_world_update_speed.htm+html.body.h1:86-3,physics_world_update_speed
physics_world_update_speed.htm+html.body.p:87-3,"GameMaker Studio 2 updates things based on the room speed, so that if you set it to ,say, 30, GameMaker Studio 2 will run 30 steps in the course of a second. However, for the physics functions that may not be enough and you may want things to be updated at a slightly faster speed to increase stability or precision. To that end we use the function <tt>physics_world_update_speed()</tt> which sets the update speed for the physics system <i>independently</i> of the room speed. This means that you could have a room speed of 30, but set the physics to 60, effectively doubling the speed at which the physics system updates and performs its calculations compared to the speed at which the step are updated."
physics_world_update_speed.htm+html.body.p:90-3,"<b>NOTE</b>: you cannot currently set this to any less than room speed, but future updates may change this."
physics_world_update_speed.htm+html.body.h4:92-3,Syntax:
physics_world_update_speed.htm+html.body.p:93-3,physics_world_update_speed(speed)
physics_world_update_speed.htm+html.body.table.tbody.tr.th:97-9,Argument
physics_world_update_speed.htm+html.body.table.tbody.tr.th:98-9,Description
physics_world_update_speed.htm+html.body.table.tbody.tr.td:101-9,speed
physics_world_update_speed.htm+html.body.table.tbody.tr.td:102-9,the number of times per second that the physics system updates
physics_world_update_speed.htm+html.body.h4:107-3,Returns:
physics_world_update_speed.htm+html.body.p:108-3,N/A
physics_world_update_speed.htm+html.body.h4:110-3,Example:
physics_world_update_speed.htm+html.body.p:111-3,{ANY_CODE} physics_world_update_speed(room_speed * 2);
physics_world_update_speed.htm+html.body.p:112-3,The code above sets the physics system update speed to be twice that of the room speed.
physics_world_update_speed.htm+html.body.div.div.div.div:119-9,"Back: <a href=""The_Physics_World.htm"">The Physics World</a>"
physics_world_update_speed.htm+html.body.div.div.div.div:120-9,"Next: <a href=""physics_world_draw_debug.htm"">physics_world_draw_debug</a>"
physics_world_update_speed.htm+html.body.p:132-1,{SEARCH_RESULT} Reference page for physics_world_update_speed
